icao,iata,name,city,country,region,continent,kind,runways,longest_ft,lat,lon
UHMF,,Omsukchan Airport,Omsukchan,RU,RU-MAG,AS,medium_airport,0,,62.45700,155.74499
UHMG,,Chaybukha Airport,Chaybukha,RU,RU-MAG,AS,medium_airport,1,6561,61.83500,160.54800
UHMK,KPW,Keperveem Airport,Keperveem,RU,RU-CHU,AS,medium_airport,1,11482,67.84500,166.14000
UHMM,GDX,Sokol Airport,Magadan,RU,RU-MAG,AS,medium_airport,1,11326,59.91100,150.72000
UHMP,PWE,Pevek Airport,Apapelgino,RU,RU-CHU,AS,medium_airport,1,8202,69.78330,170.59700
UHMS,,Seymchan Airport,Seymchan,RU,RU-MAG,AS,medium_airport,0,,62.92078,152.42278
UHMT,,Magadan-13 Airport,Magadan,RU,RU-MAG,AS,medium_airport,0,,59.62330,150.92200
UHMW,SWV,Severo-Evensk Airport,Evensk,RU,RU-MAG,AS,medium_airport,1,5249,61.92179,159.22906
UHNN,NLI,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,RU,RU-KHA,AS,medium_airport,1,6233,53.15500,140.64999
UHOO,OHO,Okhotsk Airport,Okhotsk,RU,RU-KHA,AS,medium_airport,1,6562,59.41007,143.05650
UHPL,,Palana Airport,Palana,RU,RU-KAM,AS,medium_airport,0,,59.08206,159.89158
UHPP,PKC,Yelizovo Airport,Petropavlovsk-Kamchatsky,RU,RU-KAM,AS,large_airport,1,11155,53.16872,158.45107
UHSS,UUS,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk,RU,RU-SAK,AS,large_airport,1,11155,46.88546,142.71747
UHWV,,Vozdvizhenka Air Base,Vozdvizhenka,RU,RU-PRI,AS,medium_airport,0,,43.90750,131.92501
UHWW,VVO,Vladivostok International Airport,Artyom,RU,RU-PRI,AS,large_airport,1,11483,43.39626,132.14816
UIAA,HTA,Chita-Kadala International Airport,Chita,RU,RU-ZAB,AS,large_airport,2,9430,52.02484,113.30584
UIAE,,Krasnokamensk Airport,Krasnokamensk,RU,RU-ZAB,AS,medium_airport,1,8202,50.03311,118.06114
UIAI,,Cheryomushki Air Base,Chita,RU,RU-ZAB,AS,medium_airport,0,,52.07296,113.43327
UIBB,BTK,Bratsk Airport,Bratsk,RU,RU-IRK,AS,medium_airport,1,10368,56.36960,101.70182
UIBV,,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,RU,RU-IRK,AS,medium_airport,1,4594,56.48770,104.10600
UIID,,Dzhida Air Base,Dzhida,RU,RU-BU,AS,medium_airport,0,,50.67742,106.13857
UIII,IKT,Irkutsk International Airport,Irkutsk,RU,RU-IRK,AS,large_airport,1,11696,52.26671,104.39556
UIIR,,Irkutsk Northwest Airport,Irkutsk,RU,RU-IRK,AS,medium_airport,0,,52.36764,104.18333
UITT,UKX,Ust-Kut Airport,Ust-Kut,RU,RU-IRK,AS,medium_airport,1,6561,56.85670,105.73000
UIUU,UUD,Baikal International Airport,Ulan Ude,RU,RU-BU,AS,large_airport,1,11155,51.80861,107.43965
UKBB,KBP,Boryspil International Airport,Boryspil,UA,UA-32,EU,large_airport,2,13123,50.34500,30.89470
UKBC,,Bila Tserkva Air Base,Bila Tserkva,UA,UA-32,EU,medium_airport,0,,49.79523,30.02444
UKCM,MPW,Mariupol International Airport,Mariupol,UA,UA-14,EU,medium_airport,2,8431,47.07610,37.44960
UKDB,ERD,Berdyansk Airport,Berdyansk,UA,UA-23,EU,medium_airport,1,8202,46.81500,36.75810
UKDD,DNK,Dnipro International Airport,Dnipro,UA,UA-12,EU,medium_airport,1,9320,48.35720,35.10060
UKDE,OZH,Zaporizhzhia International Airport,Zaporizhia,UA,UA-23,EU,medium_airport,1,8210,47.86696,35.31472
UKDM,,Melitopol Air Base,Melitopol,UA,UA-23,EU,medium_airport,0,,46.88000,35.30500
UKDR,KWG,Kryvyi Rih International Airport,Kryvyi Rih,UA,UA-12,EU,medium_airport,1,8202,48.04330,33.21000
UKFB,UKS,Sevastopol International Airport / Belbek Air Base,Sevastopol,UA,UA-43,EU,medium_airport,0,,44.69182,33.57462
UKFF,SIP,Simferopol International Airport,Simferopol,UA,UA-43,EU,large_airport,2,12142,45.05220,33.97510
UKFG,,Gvardeyskoye (Hvardiiske) Air Base,Hvardiiske,UA,UA-43,EU,medium_airport,0,,45.11619,33.97662
UKFI,,Saky Air Base,Novofedorivka,UA,UA-43,EU,medium_airport,0,,45.09061,33.59854
UKFY,,Dzhankoy Air Base,Dzhankoy,UA,UA-43,EU,medium_airport,0,,45.70090,34.41890
UKHH,HRK,Kharkiv International Airport,Kharkiv,UA,UA-U-A,EU,medium_airport,1,7285,49.92694,36.29081
UKHP,PLV,Suprunovka Airport,Poltava,UA,UA-53,EU,medium_airport,0,,49.56860,34.39720
UKKA,,Kacha Air Base,Kacha,UA,UA-43,EU,medium_airport,0,,44.77976,33.57225
UKKE,CKC,Cherkasy International Airport,Cherkasy,UA,UA-71,EU,medium_airport,1,8180,49.41560,31.99530
UKKK,IEV,Igor Sikorsky Kyiv International Airport (Zhuliany),Kyiv,UA,UA-30,EU,medium_airport,1,7579,50.40194,30.45194
UKKM,,Hostomel Airport,Kiev,UA,UA-32,EU,medium_airport,1,11483,50.60350,30.19190
UKKO,,Ozerne Air Base,Zhytomyr,UA,UA-18,EU,medium_airport,0,,50.15830,28.73830
UKKV,ZTR,Zhytomyr Airport,Zhytomyr,UA,UA-18,EU,medium_airport,0,,50.27056,28.73861
UKLH,HMJ,Khmelnytskyi Airport,Khmelnytskyi,UA,UA-68,EU,medium_airport,1,7219,49.35970,26.93340
UKLI,IFO,Ivano-Frankivsk International Airport,Ivano-Frankivsk,UA,UA-26,EU,medium_airport,1,8226,48.88420,24.68610
UKLL,LWO,Lviv International Airport,Lviv,UA,UA-46,EU,large_airport,1,10843,49.81250,23.95610
UKLN,CWC,Chernivtsi International Airport,Chernivtsi,UA,UA-77,EU,medium_airport,1,7270,48.25930,25.98080
UKLR,RWN,Rivne International Airport,Rivne,UA,UA-19,EU,medium_airport,1,8615,50.60710,26.14160
UKLU,UDJ,Uzhhorod International Airport,Uzhhorod,UA,UA-21,EU,medium_airport,1,6686,48.63430,22.26340
UKOD,,Zhovtneve Air Base,Bolgrad,UA,UA-51,EU,medium_airport,0,,45.64000,28.67000
UKOH,KHE,Kherson International Airport,Kherson,UA,UA-65,EU,medium_airport,1,8202,46.67580,32.50640
UKON,NLV,Mykolaiv International Airport [CLOSED],Mykolaiv,UA,UA-48,EU,medium_airport,2,8438,47.05790,31.91980
UKOO,ODS,Odesa International Airport,Odesa,UA,UA-51,EU,large_airport,2,9186,46.42720,30.67265
UKRN,,Nizhyn Air Base,Nizhyn,UA,UA-74,EU,medium_airport,0,,51.08854,31.87100
UKWW,VIN,Vinnytsia/Gavyryshivka International Airport,Vinnitsa,UA,UA-05,EU,medium_airport,1,8175,49.24253,28.61378
ULAA,ARH,Talagi Airport,Archangelsk,RU,RU-ARK,EU,medium_airport,1,8202,64.60030,40.71670
ULAH,VKV,Vaskovo Airport,Arkhangelsk,RU,RU-ARK,EU,medium_airport,1,7875,64.44170,40.42170
ULAM,NNM,Naryan Mar Airport,Naryan Mar,RU,RU-NEN,EU,medium_airport,1,8202,67.64000,53.12190
ULDA,,Rogachyovo Air Base,Belaya,RU,RU-ARK,EU,medium_airport,0,,71.61670,52.47830
ULDD,AMV,Amderma Airport,Amderma,RU,RU-NEN,EU,medium_airport,0,,69.76371,61.55671
ULKK,KSZ,Kotlas Airport,Kotlas,RU,RU-ARK,EU,medium_airport,1,4757,61.23580,46.69750
ULLI,LED,Pulkovo Airport,St. Petersburg,RU,RU-SPE,EU,large_airport,2,12402,59.80030,30.26250
ULLK,,Krechevitsy Air Base,Novgorod,RU,RU-NGR,EU,medium_airport,0,,58.62500,31.38500
ULLP,,Pushkin Airport,St. Petersburg,RU,RU-SPE,EU,medium_airport,1,8202,59.68500,30.33830
ULMM,MMK,Emperor Nicholas II Murmansk Airport,Murmansk,RU,RU-MUR,EU,large_airport,1,8202,68.78170,32.75080
ULNR,,Staraya Russa Air Base,Staraya Russa,RU,RU-NGR,EU,medium_airport,0,,57.96140,31.38440
ULOL,VLU,Velikiye Luki Airport,Velikiye Luki,RU,RU-PSK,EU,medium_airport,0,,56.38107,30.60785
ULOO,PKV,Princess Olga Pskov International Airport,Pskov,RU,RU-PSK,EU,medium_airport,1,8281,57.78132,28.39384
ULPB,PES,Petrozavodsk Airport,Petrozavodsk,RU,RU-KR,EU,medium_airport,1,8202,61.88520,34.15470
ULPP,,Peski Airfield,Petrozavodsk,RU,RU-KR,EU,medium_airport,1,2295,61.83194,34.29556
ULWC,CEE,Cherepovets Airport,Cherepovets,RU,RU-VLG,EU,medium_airport,1,8202,59.27360,38.01580
ULWU,VUS,Velikiy Ustyug Airport,Velikiy Ustyug,RU,RU-VLG,AS,medium_airport,1,5069,60.78830,46.26000
ULWW,VGD,Vologda Airport,Vologda,RU,RU-VLG,EU,medium_airport,1,4921,59.28250,39.94440
UMBB,BQT,Brest International Airport,Brest,BY,BY-BR,EU,large_airport,1,8596,52.10814,23.89676
UMGG,GME,Gomel Airport,Gomel,BY,BY-HO,EU,medium_airport,1,8428,52.52700,31.01670
UMII,VTB,Vitebsk Vostochny Airport,Vitebsk,BY,BY-VI,EU,medium_airport,1,8550,55.12650,30.34960
UMIO,TXC,Orsha Airport - Balbasovo Air Base,Orsha,BY,BY-VI,EU,medium_airport,0,,54.44000,30.29670
UMKK,KGD,Khrabrovo Airport,Kaliningrad,RU,RU-KGD,EU,large_airport,1,10991,54.89161,20.59856
UMMA,,Baranavichi Air Base,Baranavichi,BY,BY-BR,EU,medium_airport,1,9836,53.10000,26.05000
UMMG,GNA,Hrodna Airport,Hrodna,BY,BY-HR,EU,medium_airport,2,8399,53.60200,24.05380
UMMO,,Osovtsy Air Base,Byaroza,BY,BY-BR,EU,medium_airport,0,,52.55700,24.88400
UMMS,MSQ,Minsk National Airport,Minsk,BY,BY-MI,EU,large_airport,2,12139,53.88807,28.03996
UMNB,,Babruisk Air Base,Babruisk,BY,BY-MA,EU,medium_airport,1,9836,53.10500,29.20500
UMOO,MVQ,Mogilev Airport,Mogilev,BY,BY-MA,EU,medium_airport,1,8422,53.95490,30.09510
UNAA,ABA,Abakan International Airport,Abakan,RU,RU-KK,AS,large_airport,1,10663,53.74000,91.38500
UNBB,BAX,Barnaul Gherman Titov International Airport,Barnaul,RU,RU-ALT,AS,large_airport,1,9350,53.36129,83.53970
UNBG,RGK,Gorno-Altaysk Airport,Gorno-Altaysk,RU,RU-AL,EU,medium_airport,1,7546,51.96920,85.83654
UNEE,KEJ,Alexei Leonov Kemerovo International Airport,Kemerovo,RU,RU-KEM,AS,large_airport,1,10499,55.27010,86.10720
UNIB,BKA,Baykit Airport,Baykit,RU,RU-KYA,AS,medium_airport,1,3581,61.67670,96.35500
UNII,EIE,Yeniseysk Airport,Yeniseysk,RU,RU-KYA,AS,medium_airport,1,7217,58.47420,92.11250
UNIP,TGP,Podkamennaya Tunguska Airport,Bor,RU,RU-KYA,AS,medium_airport,1,5597,61.58970,89.99400
UNIS,VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,RU,RU-KYA,AS,medium_airport,1,4920,60.37330,93.01170
UNIW,VAQ,Vanavara Airport,Vanavara,RU,RU-KYA,AS,medium_airport,1,4592,60.35623,102.30964
UNKL,KJA,Krasnoyarsk International Airport,Krasnoyarsk,RU,RU-KYA,AS,large_airport,1,12139,56.17574,92.48579
UNKM,KCY,Krasnoyarsk Cheremshanka Airport,Krasnoyarsk,RU,RU-KYA,AS,medium_airport,1,5905,56.17758,92.54588
UNKS,ACS,Achinsk Airport,Achinsk,RU,RU-KYA,AS,medium_airport,1,8038,56.26919,90.57511
UNKY,KYZ,Kyzyl Airport,Kyzyl,RU,RU-TY,AS,medium_airport,1,8858,51.66940,94.40060
UNNE,,Yeltsovka Airport,Novosibirsk,RU,RU-NVS,AS,medium_airport,1,10500,55.09240,83.00450
UNNT,OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,RU,RU-NVS,EU,large_airport,2,11818,55.01976,82.61867
UNOO,OMS,Omsk Central Airport,Omsk,RU,RU-OMS,AS,large_airport,3,9435,54.96312,73.31242
UNOS,,Omsk Severny Airport,Omsk,RU,RU-OMS,AS,medium_airport,1,9842,54.97500,73.55500
UNSS,SWT,Strezhevoy Airport,Strezhevoy,RU,RU-TOM,AS,medium_airport,1,6562,60.70940,77.66000
UNTT,TOF,Tomsk Kamov Airport,Tomsk,RU,RU-TOM,AS,large_airport,1,8202,56.38030,85.20830
UNWW,NOZ,Spichenkovo Airport,Novokuznetsk,RU,RU-KEM,AS,medium_airport,1,8789,53.81140,86.87720
UODD,DKS,Dikson Airport,Dikson,RU,RU-KYA,AS,medium_airport,1,4920,73.51781,80.37967
UODN,,Nagurskoye Airfield,Alexandra Land,RU,RU-ARK,AS,medium_airport,0,,80.80321,47.66359
UOHH,HTG,Khatanga Airport,Khatanga,RU,RU-KYA,AS,medium_airport,1,8872,71.97810,102.49100
UOIG,SES,Svetlogorsk Airport,Svetlogorsk,RU,RU-KYA,AS,medium_airport,1,5248,66.84000,88.40334
UOII,IAA,Igarka Airport,Igarka,RU,RU-KYA,AS,medium_airport,1,8202,67.43720,86.62190
UOOO,NSK,Alykel International Airport,Norilsk,RU,RU-KYA,AS,large_airport,1,11254,69.30795,87.32591
URKA,AAQ,Anapa Vityazevo Airport,Krasnyi Kurgan,RU,RU-KDA,EU,medium_airport,1,8202,45.00210,37.34730
URKE,EIK,Yeysk Airport,Yeysk,RU,RU-KDA,EU,medium_airport,0,,46.68000,38.21000
URKG,GDZ,Gelendzhik Airport,Gelendzhik,RU,RU-KDA,EU,medium_airport,1,10171,44.58209,38.01248
URKK,KRR,Krasnodar Pashkovsky International Airport,Krasnodar,RU,RU-KDA,EU,large_airport,2,9835,45.03446,39.17421
URMB,,Budyonnovsk Air Base,Budyonnovsk,RU,RU-STA,EU,medium_airport,0,,44.83000,44.01300
URMG,GRV,Akhmat Kadyrov Grozny International Airport,Grozny,RU,RU-CE,AS,large_airport,1,8202,43.38811,45.69977
URML,MCX,Makhachkala Uytash International Airport,Makhachkala,RU,RU-DA,AS,large_airport,1,8662,42.81680,47.65230
URMM,MRV,Mineralnye Vody Airport,Mineralnyye Vody,RU,RU-STA,EU,large_airport,1,12795,44.22510,43.08190
URMN,NAL,Nalchik Airport,Nalchik,RU,RU-KB,EU,medium_airport,1,7218,43.51290,43.63660
URMO,OGZ,Vladikavkaz Beslan International Airport,Beslan,RU,RU-SE,EU,medium_airport,1,9843,43.20510,44.60660
URMS,IGT,Magas Airport,Sunzha,RU,RU-IN,AS,medium_airport,1,9842,43.32327,45.01257
URMT,STW,Stavropol Shpakovskoye Airport,Stavropol,RU,RU-STA,EU,medium_airport,1,8530,45.10920,42.11280
UROD,,Dudinka Airport,Dudinka,RU,RU-KYA,AS,medium_airport,1,4758,69.37500,86.15667
URRP,ROV,Platov International Airport,Rostov-on-Don,RU,RU-ROS,EU,large_airport,1,11811,47.49389,39.92472
URSS,AER,Sochi International Airport,Sochi,RU,RU-KDA,EU,large_airport,2,9498,43.44990,39.95660
URWA,ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,Astrakhan,RU,RU-AST,AS,large_airport,2,10499,46.28284,48.01051
URWI,ESL,Elista Airport,Elista,RU,RU-KL,EU,medium_airport,2,10499,46.37390,44.33090
URWW,VOG,Volgograd International Airport,Volgograd,RU,RU-VGG,EU,large_airport,1,9186,48.78134,44.33919
USCC,CEK,Kurchatov Chelyabinsk International Airport,Chelyabinsk,RU,RU-CHE,AS,large_airport,1,10499,55.30314,61.50493
USCM,MQF,Magnitogorsk International Airport,Magnitogorsk,RU,RU-BA,AS,large_airport,1,10663,53.39199,58.75523
USCU,,Uprun Air Base,Uvelsky,RU,RU-CHE,AS,medium_airport,0,,54.37500,61.35330
USDA,SBT,Sabetta International Airport,Sabetta,RU,RU-YAN,AS,medium_airport,1,8858,71.21917,72.05222
USDB,BVJ,Bovanenkovo Airport,Bovanenkovo,RU,RU-YAN,AS,medium_airport,2,8698,70.31528,68.33361
USDD,SLY,Salekhard Airport,Salekhard,RU,RU-YAN,AS,medium_airport,1,8917,66.59080,66.61100
USHB,EZV,Berezovo Airport,,RU,RU-KHM,AS,medium_airport,0,,63.92100,65.03050
USHH,HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,RU,RU-KHM,AS,medium_airport,1,9180,61.02850,69.08610
USHN,NYA,Nyagan Airport,Nyagan,RU,RU-KHM,EU,medium_airport,1,8307,62.11000,65.61500
USHQ,EYK,Beloyarskiy Airport,,RU,RU-KHM,EU,medium_airport,1,7028,63.68690,66.69860
USHS,OVS,Sovetskiy Airport,Sovetskiy,RU,RU-KHM,AS,medium_airport,1,8202,61.32662,63.60191
USHU,URJ,Uray Airport,Uray,RU,RU-KHM,AS,medium_airport,1,7218,60.10330,64.82670
USII,IJK,Izhevsk Airport,Izhevsk,RU,RU-UD,AS,medium_airport,1,8202,56.83452,53.46217
USKK,KVX,Pobedilovo Airport,Kirov,RU,RU-KIR,EU,medium_airport,2,7230,58.50388,49.34783
USMM,NYM,Nadym Airport,Nadym,RU,RU-YAN,AS,medium_airport,1,8360,65.48090,72.69890
USMQ,,Yamburg Airport,Yamburg,RU,RU-YAN,AS,medium_airport,0,,67.98729,75.09804
USMU,NUX,Novy Urengoy Airport,Novy Urengoy,RU,RU-YAN,AS,medium_airport,1,8366,66.06940,76.52030
USNN,NJC,Nizhnevartovsk Airport,Nizhnevartovsk,RU,RU-KHM,AS,large_airport,1,10499,60.94930,76.48360
USPP,PEE,Perm International Airport,Perm,RU,RU-PER,AS,large_airport,1,10520,57.91450,56.02120
USRK,KGP,Kogalym International Airport,Kogalym,RU,RU-KHM,AS,medium_airport,1,8225,62.19040,74.53380
USRN,NFG,Nefteyugansk Airport,Nefteyugansk,RU,RU-KHM,AS,medium_airport,1,8858,61.10830,72.65000
USRO,NOJ,Noyabrsk Airport,Noyabrsk,RU,RU-YAN,AS,medium_airport,1,8202,63.18330,75.27000
USRR,SGC,Surgut International Airport,Surgut,RU,RU-KHM,AS,large_airport,1,9154,61.34050,73.40578
USSK,,Uktus Airport,Yekaterinburg,RU,RU-SVE,EU,medium_airport,1,5905,56.70170,60.79000
USSS,SVX,Koltsovo Airport,Yekaterinburg,RU,RU-SVE,AS,large_airport,2,9925,56.74310,60.80270
USTJ,RMZ,Tobolsk Remezov Airport,Tobolsk,RU,RU-TYU,AS,medium_airport,1,7875,58.05971,68.34800
USTR,TJM,Roshchino International Airport,Tyumen,RU,RU-TYU,AS,large_airport,2,9852,57.17898,65.32770
USUU,KRO,Kurgan Airport,Kurgan,RU,RU-KGN,AS,medium_airport,1,8530,55.47530,65.41560
UT1G,,Ashgabat Bezmein Air Base,Ashgabat,TM,TM-S,AS,medium_airport,1,8665,38.01200,58.19500
UTAA,ASB,Ashgabat International Airport,Ashgabat,TM,TM-S,AS,large_airport,2,12467,37.98680,58.36100
UTAK,KRW,Turkmenbaşy International Airport,Turkmenbaşy,TM,TM-B,AS,medium_airport,2,11483,40.06283,53.00509
UTAM,MYP,Mary International Airport,Mary,TM,TM-M,AS,medium_airport,2,12467,37.62353,61.89567
UTAN,BKN,Balkanabat International Airport,Balkanabat,TM,TM-B,AS,medium_airport,0,,39.68105,54.20601
UTAT,TAZ,Dashoguz International Airport,Daşoguz,TM,TM-D,AS,large_airport,1,12467,41.75985,59.83615
UTAV,CRZ,Türkmenabat International Airport,Türkmenabat,TM,TM-L,AS,large_airport,1,12467,38.93066,63.56398
UTDD,DYU,Dushanbe International Airport,Dushanbe,TJ,TJ-DU,AS,large_airport,1,10170,38.54375,68.82298
UTDK,TJU,Kulob International Airport,Kulob,TJ,TJ-KT,AS,large_airport,1,9843,37.98810,69.80500
UTDL,LBD,Khujand International Airport,Khujand,TJ,TJ-SU,AS,large_airport,1,10433,40.21540,69.69470
UTDT,KQT,Bokhtar International Airport,Bokhtar,TJ,TJ-KT,AS,large_airport,1,7497,37.86632,68.86447
UUBA,KMW,Kostroma Sokerkino Airport,Kostroma,RU,RU-KOS,EU,medium_airport,1,5577,57.79690,41.01940
UUBC,KLF,Grabtsevo Airport,Kaluga,RU,RU-KLU,EU,medium_airport,1,6885,54.55000,36.36667
UUBD,,Dyagilevo Air Base,Ryazan,RU,RU-RYA,EU,medium_airport,0,,54.64228,39.56905
UUBI,IWA,Ivanovo South Airport,Ivanovo,RU,RU-IVA,EU,medium_airport,1,8202,56.93940,40.94080
UUBL,,Semyazino Airport,Vladimir,RU,RU-VLA,EU,medium_airport,0,,56.12742,40.31520
UUBM,,Myachkovo Airfield,Moscow,RU,RU-MOS,EU,medium_airport,0,,55.56082,37.98395
UUBP,BZK,Bryansk International Airport,Bryansk,RU,RU-BRY,EU,medium_airport,1,7874,53.21440,34.17596
UUBW,ZIA,Zhukovsky International Airport,Moscow,RU,RU-MOS,EU,large_airport,1,15092,55.55330,38.15000
UUDD,DME,Domodedovo International Airport,Moscow,RU,RU-MOS,EU,large_airport,2,11483,55.40880,37.90630
UUDL,IAR,Golden Ring Yaroslavl International Airport,Tunoshna,RU,RU-YAR,EU,large_airport,1,9870,57.56070,40.15740
UUEE,SVO,Sheremetyevo International Airport,Moscow,RU,RU-MOS,EU,large_airport,3,12139,55.97686,37.41121
UUEM,KLD,Migalovo Air Base,Tver,RU,RU-TVE,EU,medium_airport,1,8202,56.82470,35.75770
UUFO,,Oreshkovo Airfield,Kaluga,RU,RU-KLU,EU,medium_airport,0,,54.46773,36.07368
UUMB,,Kubinka Air Base,Kubinka,RU,RU-MOS,EU,medium_airport,0,,55.61169,36.65000
UUMT,,Tretyakovo Airport,Lukhovitsy,RU,RU-MOS,EU,medium_airport,1,9842,54.90500,39.02667
UUMU,CKL,Chkalovskiy Air Base,Moscow,RU,RU-MOS,EU,medium_airport,2,11811,55.87830,38.06170
UUOB,EGO,Belgorod International Airport,Belgorod,RU,RU-BEL,EU,medium_airport,2,8202,50.64380,36.59010
UUOK,URS,Kursk East Airport,Kursk,RU,RU-KRS,EU,medium_airport,1,8202,51.75060,36.29560
UUOL,LPK,Lipetsk Airport,Lipetsk,RU,RU-LIP,EU,medium_airport,1,7546,52.70280,39.53780
UUOO,VOZ,Voronezh International Airport,Voronezh,RU,RU-VOR,EU,medium_airport,2,7546,51.81432,39.23095
UUOT,TBW,Donskoye Airport,Tambov,RU,RU-TAM,EU,medium_airport,1,6889,52.80610,41.48280
UUWE,,Yermolino Air Base,Balabanovo,RU,RU-KLU,EU,medium_airport,0,,55.22863,36.60861
UUWW,VKO,Vnukovo International Airport,Moscow,RU,RU-MOW,EU,large_airport,2,11483,55.59150,37.26150
UUYH,UCT,Ukhta Airport,Ukhta,RU,RU-KO,AS,medium_airport,1,8691,63.56690,53.80470
UUYI,INA,Inta Airport,Inta,RU,RU-KO,EU,medium_airport,0,,66.05337,60.10579
UUYK,,Vuktyl Airport,Vuktyl,RU,RU-KO,AS,medium_airport,1,4921,63.82330,57.28000
UUYP,PEX,Pechora Airport,Pechora,RU,RU-KO,EU,medium_airport,1,5905,65.12110,57.13080
UUYS,USK,Usinsk Airport,Usinsk,RU,RU-KO,AS,medium_airport,1,8202,66.00470,57.36720
UUYV,,Izhma Airport,Izhma,RU,RU-KO,AS,medium_airport,1,4264,65.03170,53.97000
UUYW,VKT,Vorkuta Airport,Vorkuta,RU,RU-KO,AS,medium_airport,1,7218,67.48860,63.99310
UUYX,UTS,Ust-Tsylma Airport,Ust-Tsylma,RU,RU-KO,AS,medium_airport,1,4265,65.43729,52.20034
UUYY,SCW,Syktyvkar Airport,Syktyvkar,RU,RU-KO,EU,medium_airport,1,8203,61.64700,50.84510
UWGG,GOJ,Nizhny Novgorod / Strigino International Airport,Nizhny Novgorod,RU,RU-NIZ,EU,large_airport,4,9843,56.22735,43.78515
UWKB,UUA,Bugulma Airport,Bugulma,RU,RU-TA,AS,medium_airport,1,6561,54.64118,52.80023
UWKD,KZN,Kazan International Airport,Kazan,RU,RU-TA,AS,large_airport,1,12303,55.60620,49.27870
UWKE,NBC,Begishevo Airport,Nizhnekamsk,RU,RU-TA,AS,medium_airport,1,8209,55.56470,52.09250
UWKG,,Borisoglebskoye Airport,Kazan,RU,RU-TA,AS,medium_airport,1,10826,55.86670,49.13330
UWKJ,JOK,Yoshkar-Ola Airport,Yoshkar-Ola,RU,RU-ME,AS,medium_airport,1,7874,56.70060,47.90470
UWKS,CSY,Cheboksary Airport,Cheboksary,RU,RU-CU,AS,medium_airport,2,8241,56.09030,47.34730
UWLL,ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,RU,RU-ULY,EU,medium_airport,1,12533,54.27016,48.22557
UWLW,ULY,Ulyanovsk Vostochny Airport,Cherdakly,RU,RU-ULY,AS,medium_airport,1,16404,54.40100,48.80270
UWOO,REN,Orenburg Central Airport,Orenburg,RU,RU-ORE,AS,medium_airport,1,8212,51.79267,55.45723
UWOR,OSW,Orsk Airport,Orsk,RU,RU-ORE,AS,medium_airport,4,9514,51.07250,58.59560
UWPP,PEZ,Penza Airport,Penza,RU,RU-PNZ,AS,medium_airport,1,9155,53.11060,45.02110
UWPS,SKX,Saransk International Airport,Saransk,RU,RU-MO,EU,large_airport,1,9186,54.12513,45.21226
UWSB,BWO,Balakovo Airport,Balakovo,RU,RU-SAR,AS,medium_airport,1,7710,51.85830,47.74560
UWSG,GSV,Gagarin International Airport,Saratov,RU,RU-SAR,AS,large_airport,1,9843,51.71278,46.17111
UWUU,UFA,Ufa International Airport,Ufa,RU,RU-BA,EU,large_airport,2,12339,54.55750,55.87440
UWWB,,Buguruslan Severny Airport,Buguruslan,RU,RU-ORE,EU,medium_airport,1,7217,53.71840,52.37190
UWWG,,Bezymyanka Airfield,Samara,RU,RU-SAM,EU,medium_airport,1,11482,53.22000,50.32500
UWWW,KUF,Kurumoch International Airport,Samara,RU,RU-SAM,EU,large_airport,2,9846,53.50490,50.16430
UZFA,AZN,Andijan International Airport,Andijan,UZ,UZ-AN,AS,medium_airport,0,,40.72770,72.29400
UZFF,FEG,Fergana International Airport,Fergana,UZ,UZ-FA,AS,medium_airport,0,,40.35880,71.74500
UZFN,NMA,Namangan International Airport,Namangan,UZ,UZ-NG,AS,large_airport,0,,40.98462,71.55780
UZNN,NCU,Nukus International Airport,Nukus,UZ,UZ-QR,AS,large_airport,0,,42.48840,59.62330
UZNU,UGC,Urgench International Airport,Urgench,UZ,UZ-XO,AS,large_airport,0,,41.58274,60.64338
UZSA,NVI,Navoi International Airport,Navoi,UZ,UZ-NW,AS,medium_airport,0,,40.11760,65.17266
UZSB,BHK,Bukhara International Airport,Bukhara,UZ,UZ-BU,AS,large_airport,0,,39.77532,64.48228
UZSS,SKD,Samarkand International Airport,Samarkand,UZ,UZ-SA,AS,large_airport,0,,39.70184,66.98147
UZST,TMJ,Termez Airport,Termez,UZ,UZ-SU,AS,medium_airport,0,,37.28726,67.31187
UZTP,TVT,Tashkent-Khumo International Airport,Tashkent,UZ,UZ-TO,AS,medium_airport,0,,41.31289,69.39553
UZTT,TAS,Tashkent International Airport,Tashkent,UZ,UZ-TO,AS,large_airport,0,,41.25790,69.28120
UZTZ,OMN,Zomin Airport,Zomin,UZ,UZ-JI,AS,medium_airport,0,,40.01402,68.41103
VAAH,AMD,Sardar Vallabh Patel International Airport,Ahmedabad,IN,IN-GJ,AS,large_airport,1,11499,23.07720,72.63470
VAAK,AKD,Akola Airport,Akola,IN,IN-MM,AS,medium_airport,1,4600,20.69893,77.05688
