priority,icao,iata,name,city,country,region,continent,kind,runways,longest_ft,why
2,RPVI,ILO,Iloilo International Airport,Cabatuan,PH,PH-ILI,AS,large_airport,1,8202,share of AS/PH
2,RPVK,KLO,Kalibo International Airport,Kalibo,PH,PH-AKL,AS,large_airport,1,7175,share of AS/PH
2,RPMY,CGY,Laguindingan International Airport,Laguindingan,PH,PH-MSR,AS,large_airport,1,6890,share of AS/PH
2,RPVB,BCD,Bacolod-Silay International Airport,Bacolod City,PH,PH-NEC,AS,large_airport,1,6562,share of AS/PH
2,RPLH,LLC,Cagayan North International Airport,Lal-lo,PH,PH-CAG,AS,medium_airport,1,6890,share of AS/PH
2,RPLS,SGL,Danilo Atienza Air Base,Cavite,PH,PH-CAV,AS,medium_airport,1,7769,share of AS/PH
2,RPVA,TAC,Daniel Z. Romualdez Airport,Tacloban City,PH,PH-LEY,AS,medium_airport,1,7014,share of AS/PH
2,RPUY,CYZ,Cauayan Airport,Cauayan City,PH,PH-ISA,AS,medium_airport,1,6890,share of AS/PH
2,RPME,BXU,Bancasi Airport,Butuan,PH,PH-BTC,AS,medium_airport,1,6877,share of AS/PH
2,RPMP,PAG,Pagadian Airport,Pagadian,PH,PH-ZAS,AS,medium_airport,1,6574,share of AS/PH
2,RPUT,TUG,Tuguegarao Airport,Tuguegarao City,PH,PH-CAG,AS,medium_airport,1,6455,share of AS/PH
2,RPMG,DPL,Dipolog Airport,Dipolog,PH,PH-ZAN,AS,medium_airport,1,6273,share of AS/PH
2,RPMC,CBO,Cotabato (Awang) Airport,Datu Odin Sinsuat,PH,PH-MDN,AS,medium_airport,1,6234,share of AS/PH
2,RPVD,DGT,Sibulan Airport,Dumaguete City,PH,PH-NER,AS,medium_airport,1,6220,share of AS/PH
2,RPVR,RXS,Roxas Airport,Roxas City,PH,PH-CAP,AS,medium_airport,1,6201,share of AS/PH
2,RPVO,OMC,Ormoc Airport,Ormoc City,PH,PH-LEY,AS,medium_airport,1,6120,share of AS/PH
2,RPMN,TWT,Sanga Sanga Airport,Bongao,PH,PH-TAW,AS,medium_airport,1,6102,share of AS/PH
2,RPUH,SJI,San Jose Airport,San Jose,PH,PH-MDC,AS,medium_airport,1,6024,share of AS/PH
2,RPUB,BAG,Loakan Airport,Baguio,PH,PH-BAG,AS,medium_airport,1,5912,share of AS/PH
2,RPVE,MPH,Godofredo P. Ramos Airport,Caticlan,PH,PH-AKL,AS,medium_airport,1,5905,share of AS/PH
2,RPMO,OZC,Labo Airport,Ozamiz,PH,PH-MSC,AS,medium_airport,1,5720,share of AS/PH
2,RPMS,SUG,Surigao Airport,Surigao City,PH,PH-SUN,AS,medium_airport,1,5603,share of AS/PH
2,RPMB,,Rajah Buayan Air Base,General Santos City,PH,PH-SCO,AS,medium_airport,1,5577,share of AS/PH
2,RPMQ,MXI,Mati National Airport,Mati,PH,PH-DAO,AS,medium_airport,1,5330,share of AS/PH
2,RPUV,VRC,Virac Airport,Virac,PH,PH-CAT,AS,medium_airport,1,5118,share of AS/PH
2,RPVC,CYP,Calbayog Airport,Calbayog City,PH,PH-WSA,AS,medium_airport,1,4843,share of AS/PH
2,OPIS,ISB,Islamabad International Airport,Attock,PK,PK-PB,AS,large_airport,2,12001,share of AS/PK
2,OPQT,UET,Quetta International Airport,Quetta,PK,PK-BA,AS,large_airport,2,12001,share of AS/PK
2,OPSD,KDU,Skardu International Airport,Skardu,PK,PK-GB,AS,large_airport,2,11995,share of AS/PK
2,OPKC,KHI,Jinnah International Airport,Karachi,PK,PK-SD,AS,large_airport,2,11155,share of AS/PK
2,OPLA,LHE,Allama Iqbal International Airport,Lahore,PK,PK-PB,AS,large_airport,2,11024,share of AS/PK
2,OPFA,LYP,Faisalabad International Airport,Faisalabad,PK,PK-PB,AS,large_airport,2,9324,share of AS/PK
2,OPTU,TUK,Turbat International Airport,Turbat,PK,PK-BA,AS,large_airport,2,9022,share of AS/PK
2,OPMT,MUX,Multan International Airport,Multan,PK,PK-PB,AS,large_airport,1,12353,share of AS/PK
2,OPST,SKT,Sialkot International Airport,Sialkot,PK,PK-PB,AS,large_airport,1,11811,share of AS/PK
2,OPPS,PEW,Bacha Khan International Airport,Peshawar,PK,PK-KP,AS,large_airport,1,9000,share of AS/PK
2,OPGW,GWD,New Gwadar International Airport,Gurandani,PK,PK-BA,AS,large_airport,1,6503,share of AS/PK
2,OPRN,,PAF Base Nur Khan (Benazir Bhutto International Airport),Rawalpindi,PK,PK-PB,AS,medium_airport,1,10785,share of AS/PK
2,OPSK,SKZ,Begum Nusrat Bhutto International Airport Sukkur,Sukkur,PK,PK-SD,AS,medium_airport,1,9000,share of AS/PK
2,OPMI,MWD,Mianwali Air Base,Mianwali,PK,PK-PB,AS,medium_airport,2,10348,share of AS/PK
2,OPJA,JAG,Shahbaz Air Base,Jacobabad,PK,PK-SD,AS,medium_airport,2,10081,share of AS/PK
2,OPRQ,,Rafiqui Air Base,Shorkot,PK,PK-PB,AS,medium_airport,2,10000,share of AS/PK
2,OPRS,,Risalpur Air Base,Risalpur,PK,PK-KP,AS,medium_airport,2,9085,share of AS/PK
2,OPMR,,Masroor Air Base,Karachi,PK,PK-SD,AS,medium_airport,2,9022,share of AS/PK
2,OPSU,SUL,Sui Airport,Sui,PK,PK-BA,AS,medium_airport,2,6000,share of AS/PK
2,OPGT,GIL,Gilgit Airport,Gilgit,PK,PK-GB,AS,medium_airport,2,5400,share of AS/PK
2,OPMS,ATG,Minhas Air Base,Kamra,PK,PK-PB,AS,medium_airport,1,9950,share of AS/PK
2,OPRK,RYK,Shaikh Zaid Airport,Rahim Yar Khan,PK,PK-PB,AS,medium_airport,1,9842,share of AS/PK
2,OPBW,BHV,Bahawalpur Airport,Bahawalpur,PK,PK-PB,AS,medium_airport,1,9345,share of AS/PK
2,OP12,,Shamsi Airfield,Washuk,PK,PK-BA,AS,medium_airport,1,9120,share of AS/PK
2,OPNH,WNS,Shaheed Benazirabad Airport,Nawabashah,PK,PK-SD,AS,medium_airport,1,8999,share of AS/PK
2,OTHH,DOH,Hamad International Airport,Doha,QA,QA-DA,AS,large_airport,2,15912,share of AS/QA
2,OTBD,DIA,Doha International Airport,Doha,QA,QA-DA,AS,large_airport,1,15000,share of AS/QA
2,URWA,ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,Astrakhan,RU,RU-AST,AS,large_airport,2,10499,share of AS/RU
2,USTR,TJM,Roshchino International Airport,Tyumen,RU,RU-TYU,AS,large_airport,2,9852,share of AS/RU
2,UIAA,HTA,Chita-Kadala International Airport,Chita,RU,RU-ZAB,AS,large_airport,2,9430,share of AS/RU
2,UWKD,KZN,Kazan International Airport,Kazan,RU,RU-TA,AS,large_airport,1,12303,share of AS/RU
2,UNKL,KJA,Krasnoyarsk International Airport,Krasnoyarsk,RU,RU-KYA,AS,large_airport,1,12139,share of AS/RU
2,UIII,IKT,Irkutsk International Airport,Irkutsk,RU,RU-IRK,AS,large_airport,1,11696,share of AS/RU
2,UHWW,VVO,Vladivostok International Airport,Artyom,RU,RU-PRI,AS,large_airport,1,11483,share of AS/RU
2,UOOO,NSK,Alykel International Airport,Norilsk,RU,RU-KYA,AS,large_airport,1,11254,share of AS/RU
2,UEEE,YKS,Platon Oyunsky Yakutsk International Airport,Yakutsk,RU,RU-SA,AS,large_airport,1,11155,share of AS/RU
2,UHSS,UUS,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk,RU,RU-SAK,AS,large_airport,1,11155,share of AS/RU
2,UIUU,UUD,Baikal International Airport,Ulan Ude,RU,RU-BU,AS,large_airport,1,11155,share of AS/RU
2,UNAA,ABA,Abakan International Airport,Abakan,RU,RU-KK,AS,large_airport,1,10663,share of AS/RU
2,USCM,MQF,Magnitogorsk International Airport,Magnitogorsk,RU,RU-BA,AS,large_airport,1,10663,share of AS/RU
2,USPP,PEE,Perm International Airport,Perm,RU,RU-PER,AS,large_airport,1,10520,share of AS/RU
2,UNEE,KEJ,Alexei Leonov Kemerovo International Airport,Kemerovo,RU,RU-KEM,AS,large_airport,1,10499,share of AS/RU
2,USCC,CEK,Kurchatov Chelyabinsk International Airport,Chelyabinsk,RU,RU-CHE,AS,large_airport,1,10499,share of AS/RU
2,UWSG,GSV,Gagarin International Airport,Saratov,RU,RU-SAR,AS,large_airport,1,9843,share of AS/RU
2,UNBB,BAX,Barnaul Gherman Titov International Airport,Barnaul,RU,RU-ALT,AS,large_airport,1,9350,share of AS/RU
2,USRR,SGC,Surgut International Airport,Surgut,RU,RU-KHM,AS,large_airport,1,9154,share of AS/RU
2,URML,MCX,Makhachkala Uytash International Airport,Makhachkala,RU,RU-DA,AS,large_airport,1,8662,share of AS/RU
2,URMG,GRV,Akhmat Kadyrov Grozny International Airport,Grozny,RU,RU-CE,AS,large_airport,1,8202,share of AS/RU
2,UNOO,OMS,Omsk Central Airport,Omsk,RU,RU-OMS,AS,large_airport,3,9435,share of AS/RU
2,USSS,SVX,Koltsovo Airport,Yekaterinburg,RU,RU-SVE,AS,large_airport,2,9925,share of AS/RU
2,UHPP,PKC,Yelizovo Airport,Petropavlovsk-Kamchatsky,RU,RU-KAM,AS,large_airport,1,11155,share of AS/RU
2,USNN,NJC,Nizhnevartovsk Airport,Nizhnevartovsk,RU,RU-KHM,AS,large_airport,1,10499,share of AS/RU
2,UNTT,TOF,Tomsk Kamov Airport,Tomsk,RU,RU-TOM,AS,large_airport,1,8202,share of AS/RU
2,USDA,SBT,Sabetta International Airport,Sabetta,RU,RU-YAN,AS,medium_airport,1,8858,share of AS/RU
2,USRK,KGP,Kogalym International Airport,Kogalym,RU,RU-KHM,AS,medium_airport,1,8225,share of AS/RU
2,UWOR,OSW,Orsk Airport,Orsk,RU,RU-ORE,AS,medium_airport,4,9514,share of AS/RU
2,UHHH,KHV,Khabarovsk Novy Airport,Khabarovsk,RU,RU-KHA,AS,medium_airport,2,13124,share of AS/RU
2,USDB,BVJ,Bovanenkovo Airport,Bovanenkovo,RU,RU-YAN,AS,medium_airport,2,8698,share of AS/RU
2,UWKS,CSY,Cheboksary Airport,Cheboksary,RU,RU-CU,AS,medium_airport,2,8241,share of AS/RU
2,UWLW,ULY,Ulyanovsk Vostochny Airport,Cherdakly,RU,RU-ULY,AS,medium_airport,1,16404,share of AS/RU
2,UELL,NER,Chulman Airport,Neryungri,RU,RU-SA,AS,medium_airport,1,11811,share of AS/RU
2,UHMA,DYR,Ugolny Yuri Ryktheu Airport,Anadyr,RU,RU-CHU,AS,medium_airport,1,11483,share of AS/RU
2,UHMK,KPW,Keperveem Airport,Keperveem,RU,RU-CHU,AS,medium_airport,1,11482,share of AS/RU
2,UHMM,GDX,Sokol Airport,Magadan,RU,RU-MAG,AS,medium_airport,1,11326,share of AS/RU
2,UHKG,,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,RU,RU-KHA,AS,medium_airport,1,11154,share of AS/RU
2,UWKG,,Borisoglebskoye Airport,Kazan,RU,RU-TA,AS,medium_airport,1,10826,share of AS/RU
2,UNNE,,Yeltsovka Airport,Novosibirsk,RU,RU-NVS,AS,medium_airport,1,10500,share of AS/RU
2,UIBB,BTK,Bratsk Airport,Bratsk,RU,RU-IRK,AS,medium_airport,1,10368,share of AS/RU
2,UERP,PYJ,Polyarny Airport,Yakutia,RU,RU-SA,AS,medium_airport,1,10170,share of AS/RU
2,UEST,IKS,Tiksi Airport,Tiksi,RU,RU-SA,AS,medium_airport,1,9845,share of AS/RU
2,UHKM,GVN,Sovetskaya Gavan (Maygatka) Airport,Sovetskaya Gavan,RU,RU-KHA,AS,medium_airport,1,9842,share of AS/RU
2,UNOS,,Omsk Severny Airport,Omsk,RU,RU-OMS,AS,medium_airport,1,9842,share of AS/RU
2,URMS,IGT,Magas Airport,Sunzha,RU,RU-IN,AS,medium_airport,1,9842,share of AS/RU
2,UHBB,BQS,Ignatyevo Airport,Blagoveschensk,RU,RU-AMU,AS,medium_airport,1,9256,share of AS/RU
2,UERR,MJZ,Mirny Airport,Mirny,RU,RU-SA,AS,medium_airport,1,9187,share of AS/RU
2,USHH,HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,RU,RU-KHM,AS,medium_airport,1,9180,share of AS/RU
2,UWPP,PEZ,Penza Airport,Penza,RU,RU-PNZ,AS,medium_airport,1,9155,share of AS/RU
2,USDD,SLY,Salekhard Airport,Salekhard,RU,RU-YAN,AS,medium_airport,1,8917,share of AS/RU
2,UOHH,HTG,Khatanga Airport,Khatanga,RU,RU-KYA,AS,medium_airport,1,8872,share of AS/RU
2,UNKY,KYZ,Kyzyl Airport,Kyzyl,RU,RU-TY,AS,medium_airport,1,8858,share of AS/RU
2,USRN,NFG,Nefteyugansk Airport,Nefteyugansk,RU,RU-KHM,AS,medium_airport,1,8858,share of AS/RU
2,UNWW,NOZ,Spichenkovo Airport,Novokuznetsk,RU,RU-KEM,AS,medium_airport,1,8789,share of AS/RU
2,UUYH,UCT,Ukhta Airport,Ukhta,RU,RU-KO,AS,medium_airport,1,8691,share of AS/RU
2,USUU,KRO,Kurgan Airport,Kurgan,RU,RU-KGN,AS,medium_airport,1,8530,share of AS/RU
2,USMU,NUX,Novy Urengoy Airport,Novy Urengoy,RU,RU-YAN,AS,medium_airport,1,8366,share of AS/RU
2,USMM,NYM,Nadym Airport,Nadym,RU,RU-YAN,AS,medium_airport,1,8360,share of AS/RU
2,UWOO,REN,Orenburg Central Airport,Orenburg,RU,RU-ORE,AS,medium_airport,1,8212,share of AS/RU
2,UWKE,NBC,Begishevo Airport,Nizhnekamsk,RU,RU-TA,AS,medium_airport,1,8209,share of AS/RU
2,UHKD,,Dzemgi Airport,Komsomolsk-na-Amur,RU,RU-KHA,AS,medium_airport,1,8202,share of AS/RU
2,UHKK,KXK,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,RU,RU-KHA,AS,medium_airport,1,8202,share of AS/RU
2,UHMP,PWE,Pevek Airport,Apapelgino,RU,RU-CHU,AS,medium_airport,1,8202,share of AS/RU
2,UIAE,,Krasnokamensk Airport,Krasnokamensk,RU,RU-ZAB,AS,medium_airport,1,8202,share of AS/RU
2,UOII,IAA,Igarka Airport,Igarka,RU,RU-KYA,AS,medium_airport,1,8202,share of AS/RU
2,USHS,OVS,Sovetskiy Airport,Sovetskiy,RU,RU-KHM,AS,medium_airport,1,8202,share of AS/RU
2,USII,IJK,Izhevsk Airport,Izhevsk,RU,RU-UD,AS,medium_airport,1,8202,share of AS/RU
2,USRO,NOJ,Noyabrsk Airport,Noyabrsk,RU,RU-YAN,AS,medium_airport,1,8202,share of AS/RU
2,UUYS,USK,Usinsk Airport,Usinsk,RU,RU-KO,AS,medium_airport,1,8202,share of AS/RU
2,XRWL,,Lebyazhye Air Base,Kamyshin,RU,RU-VGG,AS,medium_airport,1,8202,share of AS/RU
2,UNKS,ACS,Achinsk Airport,Achinsk,RU,RU-KYA,AS,medium_airport,1,8038,share of AS/RU
2,USTJ,RMZ,Tobolsk Remezov Airport,Tobolsk,RU,RU-TYU,AS,medium_airport,1,7875,share of AS/RU
2,UWKJ,JOK,Yoshkar-Ola Airport,Yoshkar-Ola,RU,RU-ME,AS,medium_airport,1,7874,share of AS/RU
2,UWSB,BWO,Balakovo Airport,Balakovo,RU,RU-SAR,AS,medium_airport,1,7710,share of AS/RU
2,USHU,URJ,Uray Airport,Uray,RU,RU-KHM,AS,medium_airport,1,7218,share of AS/RU
2,UUYW,VKT,Vorkuta Airport,Vorkuta,RU,RU-KO,AS,medium_airport,1,7218,share of AS/RU
2,UNII,EIE,Yeniseysk Airport,Yeniseysk,RU,RU-KYA,AS,medium_airport,1,7217,share of AS/RU
2,UHMD,PVS,Provideniya Bay Airport,Chukotka,RU,RU-CHU,AS,medium_airport,1,7190,share of AS/RU
2,UERL,ULK,Lensk Airport,Lensk,RU,RU-SA,AS,medium_airport,1,6562,share of AS/RU
2,UHOO,OHO,Okhotsk Airport,Okhotsk,RU,RU-KHA,AS,medium_airport,1,6562,share of AS/RU
2,UNSS,SWT,Strezhevoy Airport,Strezhevoy,RU,RU-TOM,AS,medium_airport,1,6562,share of AS/RU
2,UHMG,,Chaybukha Airport,Chaybukha,RU,RU-MAG,AS,medium_airport,1,6561,share of AS/RU
2,UITT,UKX,Ust-Kut Airport,Ust-Kut,RU,RU-IRK,AS,medium_airport,1,6561,share of AS/RU
2,UWKB,UUA,Bugulma Airport,Bugulma,RU,RU-TA,AS,medium_airport,1,6561,share of AS/RU
2,UESO,CKH,Chokurdakh Airport,Chokurdah,RU,RU-SA,AS,medium_airport,1,6233,share of AS/RU
2,UHNN,NLI,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,RU,RU-KHA,AS,medium_airport,1,6233,share of AS/RU
2,UEMA,MQJ,Moma Airport,Khonuu,RU,RU-SA,AS,medium_airport,1,5906,share of AS/RU
2,UESK,SEK,Srednekolymsk Airport,Srednekolymsk,RU,RU-SA,AS,medium_airport,1,5906,share of AS/RU
2,UNKM,KCY,Krasnoyarsk Cheremshanka Airport,Krasnoyarsk,RU,RU-KYA,AS,medium_airport,1,5905,share of AS/RU
2,OEJN,JED,King Abdulaziz International Airport,Jeddah,SA,SA-02,AS,large_airport,3,13123,share of AS/SA
2,OERK,RUH,King Khalid International Airport,Riyadh,SA,SA-01,AS,large_airport,2,13796,share of AS/SA
2,OEDF,DMM,King Fahd International Airport,Ad Dammam,SA,SA-04,AS,large_airport,2,13124,share of AS/SA
2,OETF,TIF,Taif International Airport,Taif,SA,SA-02,AS,large_airport,2,12254,share of AS/SA
2,OETB,TUU,Prince Sultan bin Abdulaziz International Airport,Tabuk,SA,SA-07,AS,large_airport,2,10991,share of AS/SA
2,OEHL,HAS,Hail International Airport,Hail,SA,SA-06,AS,large_airport,1,12204,share of AS/SA
2,OESK,AJF,Al-Jawf International Airport,Al-Jawf,SA,SA-12,AS,large_airport,1,12011,share of AS/SA
2,OEAB,AHB,Abha International Airport,Abha,SA,SA-14,AS,large_airport,1,10991,share of AS/SA
2,OEYN,YNB,Prince Abdulmohsen Bin Abdulaziz International Airport,Yanbu,SA,SA-03,AS,large_airport,1,10532,share of AS/SA
2,OEAH,HOF,Al-Ahsa International Airport,Hofuf,SA,SA-04,AS,large_airport,1,10039,share of AS/SA
2,OEAO,ULH,Al-Ula International Airport,Al-Ula,SA,SA-03,AS,large_airport,1,10007,share of AS/SA
2,OEPA,AQI,Qaisumah–Hafar Al-Batin International Airport,Qaisumah,SA,SA-04,AS,large_airport,1,10007,share of AS/SA
2,OEGS,ELQ,Prince Naif bin Abdulaziz International Airport,Qassim,SA,SA-05,AS,large_airport,1,9843,share of AS/SA
2,OERS,RSI,Red Sea International Airport,Hanak,SA,SA-07,AS,large_airport,0,0,share of AS/SA
2,OEMA,MED,Prince Mohammad Bin Abdulaziz Airport,Medina,SA,SA-03,AS,large_airport,2,14222,share of AS/SA
2,OEDR,DHA,King Abdulaziz Air Base,Dhahran,SA,SA-04,AS,large_airport,2,12008,share of AS/SA
2,OENN,NUM,Neom Bay Airport,Sharma,SA,SA-07,AS,large_airport,1,12326,share of AS/SA
2,OEPS,AKH,Prince Sultan Air Base,Al Kharj,SA,SA-01,AS,medium_airport,2,13123,share of AS/SA
2,OEKM,KMX,King Khalid Air Base,Khamis Mushait,SA,SA-14,AS,medium_airport,2,12467,share of AS/SA
2,OEJB,,Jubail Airport,Jubail,SA,SA-04,AS,medium_airport,1,13124,share of AS/SA
2,OEKK,KMC,King Khaled Military City Airport,King Khaled Military City,SA,SA-04,AS,medium_airport,1,12005,share of AS/SA
2,OESH,SHW,Sharurah Domestic Airport,Sharurah,SA,SA-10,AS,medium_airport,1,11975,share of AS/SA
2,OERM,,Ras Mishab Airport,Al Mishab,SA,SA-04,AS,medium_airport,1,11058,share of AS/SA
2,OEBA,ABT,King Saud Bin Abdulaziz (Al Baha) Airport,Al-Baha,SA,SA-11,AS,medium_airport,1,10991,share of AS/SA
2,OEBH,BHH,Bisha Airport,Bisha,SA,SA-14,AS,medium_airport,1,10007,share of AS/SA
2,OEGT,URY,Gurayat Domestic Airport,Gurayat,SA,SA-12,AS,medium_airport,1,10007,share of AS/SA
2,WSSS,SIN,Singapore Changi Airport,Singapore,SG,SG-04,AS,large_airport,2,13123,share of AS/SG
2,WSAT,TGA,Tengah Air Base,Western Water Catchment,SG,SG-03,AS,medium_airport,3,8999,share of AS/SG
2,WSAG,,Sembawang Air Base,Sembawang,SG,SG-03,AS,medium_airport,2,6255,share of AS/SG
2,WSAP,QPG,Paya Lebar Air Base,Paya Lebar,SG,SG-04,AS,medium_airport,1,12401,share of AS/SG
2,OSDI,DAM,Damascus International Airport,Damascus,SY,SY-DI,AS,large_airport,1,11811,share of AS/SY
2,OSAP,ALP,Aleppo International Airport,Aleppo,SY,SY-HL,AS,large_airport,1,9547,share of AS/SY
2,OSKL,KAC,Qamishli International Airport,Qamishli,SY,SY-HA,AS,medium_airport,1,11860,share of AS/SY
2,OSLK,LTK,Latakia International Airport,Latakia,SY,SY-LA,AS,medium_airport,1,9175,share of AS/SY
2,OS69,,Khalkhalah Air Base,Buraq,SY,SY-SU,AS,medium_airport,2,9995,share of AS/SY
2,OSDZ,DEZ,Deir ez-Zor Airport,Deir ez-Zor,SY,SY-DY,AS,medium_airport,2,9843,share of AS/SY
2,OS70,,Al Qusayr Air Base,Al-Qusayr,SY,SY-HI,AS,medium_airport,1,10000,share of AS/SY
2,VTBD,DMK,Don Mueang International Airport,Bangkok,TH,TH-10,AS,large_airport,2,12139,share of AS/TH
2,VTBU,UTP,U-Tapao–Rayong–Pattaya International Airport,Rayong,TH,TH-21,AS,large_airport,1,11500,share of AS/TH
2,VTCC,CNX,Chiang Mai International Airport,Chiang Mai,TH,TH-50,AS,large_airport,1,11155,share of AS/TH
2,VTSP,HKT,Phuket International Airport,Phuket,TH,TH-83,AS,large_airport,1,10171,share of AS/TH
2,VTSS,HDY,Hat Yai International Airport,Hat Yai,TH,TH-90,AS,large_airport,1,10007,share of AS/TH
2,VTUD,UTH,Udon Thani International Airport,Udon Thani,TH,TH-41,AS,large_airport,1,10000,share of AS/TH
2,VTCT,CEI,Mae Fah Luang - Chiang Rai International Airport,Chiang Rai,TH,TH-57,AS,large_airport,1,9843,share of AS/TH
2,VTSG,KBV,Krabi International Airport,Krabi,TH,TH-81,AS,large_airport,1,9842,share of AS/TH
2,VTSM,USM,Samui International Airport,Na Thon (Ko Samui Island),TH,TH-84,AS,large_airport,1,6759,share of AS/TH
2,VTBS,BKK,Suvarnabhumi Airport,Bangkok,TH,TH-10,AS,large_airport,3,13123,share of AS/TH
2,VTSY,BTZ,Betong International Airport,Betong,TH,TH-95,AS,medium_airport,0,0,share of AS/TH
2,VTBL,KKM,Khok Kathiam Airport,Lop Buri,TH,TH-16,AS,medium_airport,3,7252,share of AS/TH
2,VTUK,KKC,Khon Kaen Airport,Khon Kaen,TH,TH-40,AS,medium_airport,1,10007,share of AS/TH
2,VTUU,UBP,Ubon Ratchathani Airport,Ubon Ratchathani,TH,TH-34,AS,medium_airport,1,9848,share of AS/TH
2,VTPI,TKH,Takhli Royal Thai Air Force Base,Takhli,TH,TH-60,AS,medium_airport,1,9843,share of AS/TH
2,VTPP,PHS,Phitsanulok Airport,Phitsanulok,TH,TH-65,AS,medium_airport,1,9843,share of AS/TH
2,VTSB,URT,Surat Thani Airport,Surat Thani,TH,TH-84,AS,medium_airport,1,9843,share of AS/TH
2,VTBK,KDT,Kamphaeng Saen Airport,Nakhon Pathom,TH,TH-72,AS,medium_airport,1,9000,share of AS/TH
2,VTUI,SNO,Sakon Nakhon Airport,,TH,TH-47,AS,medium_airport,1,8530,share of AS/TH
2,VTUW,KOP,Nakhon Phanom Airport,Nakhon Phanom,TH,TH-48,AS,medium_airport,1,8203,share of AS/TH
2,VTSC,NAW,Narathiwat Airport,,TH,TH-96,AS,medium_airport,1,8202,share of AS/TH
2,VTSN,,Cha Eian Airport,Nakhon Si Thammarat,TH,TH-80,AS,medium_airport,1,7546,share of AS/TH
2,VTPB,PHY,Phetchabun Airport,,TH,TH-67,AS,medium_airport,1,6890,share of AS/TH
2,VTPH,HHQ,Hua Hin Airport,Hua Hin,TH,TH-76,AS,medium_airport,1,6890,share of AS/TH
2,VTPO,THS,Sukhothai Airport,,TH,TH-64,AS,medium_airport,1,6890,share of AS/TH
2,VTSE,CJM,Chumphon Airport,Chumphon,TH,TH-86,AS,medium_airport,1,6890,share of AS/TH
2,VTSF,NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,TH,TH-80,AS,medium_airport,1,6890,share of AS/TH
2,VTST,TST,Trang Airport,Trang,TH,TH-92,AS,medium_airport,1,6890,share of AS/TH
2,UTDL,LBD,Khujand International Airport,Khujand,TJ,TJ-SU,AS,large_airport,1,10433,share of AS/TJ
2,UTDD,DYU,Dushanbe International Airport,Dushanbe,TJ,TJ-DU,AS,large_airport,1,10170,share of AS/TJ
2,UTDK,TJU,Kulob International Airport,Kulob,TJ,TJ-KT,AS,large_airport,1,9843,share of AS/TJ
2,WPOC,OEC,Oecusse Route of the Sandalwood International Airport,Oecussi-Ambeno,TL,TL-OE,AS,large_airport,1,7218,share of AS/TL
2,WPDL,DIL,Presidente Nicolau Lobato International Airport,Dili,TL,TL-DI,AS,large_airport,1,6065,share of AS/TL
2,WPDB,UAI,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",Suai,TL,TL-CO,AS,medium_airport,1,4921,share of AS/TL
2,UTAA,ASB,Ashgabat International Airport,Ashgabat,TM,TM-S,AS,large_airport,2,12467,share of AS/TM
2,UTAT,TAZ,Dashoguz International Airport,Daşoguz,TM,TM-D,AS,large_airport,1,12467,share of AS/TM
2,UTAV,CRZ,Türkmenabat International Airport,Türkmenabat,TM,TM-L,AS,large_airport,1,12467,share of AS/TM
2,UTAM,MYP,Mary International Airport,Mary,TM,TM-M,AS,medium_airport,2,12467,share of AS/TM
2,UTAK,KRW,Turkmenbaşy International Airport,Turkmenbaşy,TM,TM-B,AS,medium_airport,2,11483,share of AS/TM
2,LTAI,AYT,Antalya International Airport,Antalya,TR,TR-07,AS,large_airport,3,11155,share of AS/TR
2,LTAC,ESB,Esenboğa International Airport,Ankara,TR,TR-06,AS,large_airport,2,12303,share of AS/TR
2,LTFJ,SAW,Istanbul Sabiha Gökçen International Airport,"Pendik, Istanbul",TR,TR-34,AS,large_airport,2,11614,share of AS/TR
2,LTDB,COV,Çukurova International Airport,Tarsus,TR,TR-33,AS,large_airport,2,11482,share of AS/TR
2,LTBJ,ADB,Adnan Menderes International Airport,Gaziemir,TR,TR-35,AS,large_airport,2,10630,share of AS/TR
2,LTFE,BJV,Milas Bodrum International Airport,Bodrum,TR,TR-48,AS,large_airport,2,9843,share of AS/TR
2,LTAJ,GZT,Gaziantep Oğuzeli International Airport,Gaziantep,TR,TR-27,AS,large_airport,1,9842,share of AS/TR
2,LTBS,DLM,Dalaman International Airport,Dalaman,TR,TR-48,AS,large_airport,1,9842,share of AS/TR
2,LTAU,ASR,Kayseri Erkilet International Airport,Kayseri,TR,TR-38,AS,large_airport,1,9841,share of AS/TR
2,LTAN,KYA,Konya Airport,Konya,TR,TR-42,AS,large_airport,2,10990,share of AS/TR
2,LTCS,GNY,Şanlıurfa GAP Airport,Şanlıurfa,TR,TR-63,AS,large_airport,1,13123,share of AS/TR
2,LTAZ,NAV,Nevşehir Kapadokya Airport,Nevşehir,TR,TR-50,AS,large_airport,1,9842,share of AS/TR
2,LTFD,EDO,Balıkesir Koca Seyit Airport,Edremit,TR,TR-10,AS,large_airport,1,9842,share of AS/TR
2,LTBY,AOE,Hasan Polatkan Airport,Eskişehir,TR,TR-26,AS,large_airport,1,8261,share of AS/TR
